authorization_country,substance_name,mpid,package_id,medicinal_product_name,MA_holder,MA_number,spc_fi,spc_sv,basis_substance,reference_substance,formname_fi,formname_sv,formname_en,spor_form_list,spor_form,manufactureddoseform,route_of_admin_fi,route_of_admin_sv,route_of_admin_en,route_of_admin_spor_id,edqm_roa_id,strength_with_unit,ingredient_quantity_operator,ingredient_base_strength,ingredient_strength_min,ingredient_strength_max,strength_unit_fi,strength_unit_sv,strength_unit_en,reference_substance_strength,code,free_form_package_size,legal_status_for_supply
FIN,Simvastatin,14090,27590,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,28,R
FIN,Simvastatin,14090,27591,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,30,R
FIN,Simvastatin,14090,27592,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,40,R
FIN,Simvastatin,14090,27593,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,50,R
FIN,Simvastatin,14090,27594,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,50 x 1,R
FIN,Simvastatin,14090,27595,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,100,R
FIN,Simvastatin,14090,27596,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,10,R
FIN,Simvastatin,14090,27597,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,28,R
FIN,Simvastatin,14090,27598,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,30,R
FIN,Simvastatin,14090,27599,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,40,R
FIN,Simvastatin,14090,27600,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,50,R
FIN,Simvastatin,14090,27601,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,100,R
FIN,Simvastatin,14090,27602,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,250,R
FIN,Simvastatin,14090,119316,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,20,R
FIN,Simvastatin,14090,119317,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,20,R
FIN,Simvastatin,14090,119318,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,49,R
FIN,Simvastatin,14090,119319,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,98,R
FIN,Simvastatin,14090,121470,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,7,R
FIN,Simvastatin,14090,121471,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,14,R
FIN,Simvastatin,14090,121472,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,21,R
FIN,Simvastatin,14090,121473,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,35,R
FIN,Simvastatin,14090,121474,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,42,R
FIN,Simvastatin,14090,121475,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,56,R
FIN,Simvastatin,14090,121476,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,63,R
FIN,Simvastatin,14090,121477,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,70,R
FIN,Simvastatin,14090,121478,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,77,R
FIN,Simvastatin,14090,121479,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,84,R
FIN,Simvastatin,14090,121480,Lipcut,Sandoz A/S,16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16013,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,"10,0",,,mg,mg,mg,,C10AA01,91,R
FIN,Simvastatin,14091,27603,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,10,R
FIN,Simvastatin,14091,27604,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,28,R
FIN,Simvastatin,14091,27605,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,30,R
FIN,Simvastatin,14091,27606,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,40,R
FIN,Simvastatin,14091,27607,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,50,R
FIN,Simvastatin,14091,27608,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,50 x 1,R
FIN,Simvastatin,14091,27609,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,100,R
FIN,Simvastatin,14091,27610,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,10,R
FIN,Simvastatin,14091,27611,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,28,R
FIN,Simvastatin,14091,27612,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,30,R
FIN,Simvastatin,14091,27613,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,40,R
FIN,Simvastatin,14091,27614,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,50,R
FIN,Simvastatin,14091,27615,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,100,R
FIN,Simvastatin,14091,27616,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,250,R
FIN,Simvastatin,14091,121481,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,7,R
FIN,Simvastatin,14091,121482,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,14,R
FIN,Simvastatin,14091,121483,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,21,R
FIN,Simvastatin,14091,121484,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,35,R
FIN,Simvastatin,14091,121485,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,42,R
FIN,Simvastatin,14091,121486,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,56,R
FIN,Simvastatin,14091,121487,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,63,R
FIN,Simvastatin,14091,121488,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,70,R
FIN,Simvastatin,14091,121489,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,77,R
FIN,Simvastatin,14091,121490,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,84,R
FIN,Simvastatin,14091,121491,Lipcut,Sandoz A/S,16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16014,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,20 mg,,"20,00",,,mg,mg,mg,,C10AA01,91,R
FIN,Simvastatin,14092,27617,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,10,R
FIN,Simvastatin,14092,27618,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,28,R
FIN,Simvastatin,14092,27619,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,30,R
FIN,Simvastatin,14092,27620,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,40,R
