MEDICINE_ID,EOF_CODE,EOF_CODEMinus2 (Comment 16),BARCODE,COMMERCIAL_NAME,Package Unit (Comment 14),Num of Package units (Comment 14),COMMERCIAL_NAME_ONLY,COMMERCIAL_NAME_AND_ALL,EDQM (comment 4),FORM_CODE,Route of administration (EDQM) Comment 13,edqmCode (comment 5),sporCode,IN_CIRCULATION,valueNominator (Comment 6),unitNominator (Comment 6),valueDenominator (Comment 6),unitDenominator (Comment 6),CONTENT (mg per smallest unit),"pack dose size unit (comment 5, 10)",PIECES_PER_PACKAGE,DOSES_PER_PACKAGE,EU-SRS code,ACTIVE_SUBSTANCE_CODE (comment 7),WHOLESALE_PRICE,RETAIL_PRICE,RETAIL_REDUCED_PRICE,HOSPITAL_PRICE,WITHDRAWN,NON_PRESCRIPTABLE,HIGH_COST,EXECUTED_AT_IKA,DRUG,DESENSITIZATION_VACCINE,HOSPITAL_MEDICINE,SPECIAL_PRESCRIPTION,IFET,ATC_CODE,INSTRUCTIONS_LEAFLET,SPECIAL_ANTIBIOTICS,DOSE_UNIT,PACKAGE_FORM,DAILY_DOSE,PRODUCER,MEDICINE_TYPE,REFERENCE_PRICE,REFERENCE_REDUCED_PRICE,PARTICIPATION_PERCENTAGE,MEDICINE_GROUP_ID,DEFAULT_PERCENTAGE,NOINN,NEGATIVE_LIST,POSITIVE_LIST,N3816,SPECIAL_IMPORT,EXECUTION_UNIT_ID,SPECIAL_WHOLESALE_PRICE,RETAIL_PRICE_PREV,RETAIL_REDUCED_PRICE_PREV,REFERENCE_PRICE_PREV,REFERENCE_REDUCED_PRICE_PREV,GROUP_INFO,IN_CLUSTER_WITH_GENERIC,CLUSTER_CODE,NO_SALES,ONLY_BY_PROTOCOL,NOT_IN_PHAR_COST,EOPYY_PREAPPROVAL,IVF,EXECUTED_PLUS_AT_EOPYY,INS_NOSOK_POS_LIST_DATE,MEDICINE_TYPE_ALL,INFO_POPUP,VACCINE,LOWER_PRICE,CONTENT_INTERNAL,OLD_EXECUTION_UNIT_ID,VERSION_NO,UPDATED_BY,UPDATED_ON,HAS_MEDICINE_LOT,IS_CONSUMABLE,CONSUMABLE_PACK_QTY,CONSUMABLE_GROUP_ID,HAS_PRICE_EXCLUSIONS,IS_FLUANTIVIRAL,INSERT_DATE,UPDATE_DATE,TYPE_O_EXCEPTION,DEFAULT_QUANTITY_PRESCRIBED,DEFAULT_DOSE_UNIT_NO,DEFAULT_FREQUENCY_ID,DEFAULT_DOSE_DAYS_NO,DEFAULT_DOSAGE_REQUIRED,VAL_OVERDOSE_THRES,VAL_UNDERDOSE_THRES,UNDERDOSE_MESSAGE_TYPE,OVERDOSE_MESSAGE_TYPE,VAT,LOW_VAT,NO_GEN_TARGET,LIMITED_EXECUTION,LIMITED_EXECUTION_UNIT_ID,SPCF_GROUP_ID,ONLY_BY_PROTOCOL_AGE_LIMIT,CONSUMABLE_CATEGORY_ID,MEASURABLE_FORM,DRUG_CATEGORY_ID,E_PRES_ENABLED,IS_ANTIBIOTIC,IS_HEPARIN,PHARMACIST_POPUP,UNINSURED_ALLOWED
4691,262720202,2627202,2802627202021,RAMLET CAPS 10MG/CAP BTx28 (BLIST 2x14),Blister,2,RAMLET,RAMLET CAPS 10MG/CAP BTx28 (BLIST 2x14),"Capsule, hard",CAPS,Oral use,Capsule,,1,10,MG,1,CAP,10MG/CAP,CAPS,28,28,,AMLODIPINE BESYLATE,"5,02","6,92","6,79","4,37",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BTx28 (BLIST 2x14),"1,2,3,4,5,6",RAFARM A.E.B.E.,G,"6,92","6,79",25,5044,1,0,0,0,0,0,,"4,46","9,04","8,91","9,04","8,91",  ,1,C08CA0101,1,0,0,0,0,0,,G,,,1,10MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:01,0,,,,,,28,,,E,6,4,0,0,,4691,,,1,,0,,0,,
4635,262160105,2621601,2802621601059,AMLOTENS TAB 5MG/TAB BTx30 (BLISTER 3x10),Blister,3,AMLOTENS,AMLOTENS TAB 5MG/TAB BTx30 (BLISTER 3x10),Tablet,TAB,Oral use,Tablet,,1,5,MG,1,TAB,5MG/TAB,TAB,30,30,,AMLODIPINE MESILATE MONOHYDRATE,"3,82","5,27","5,17","3,32",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΔΙΣΚΙΑ ,BTx30 (BLISTER 3x10),"1/4,1/2,1,2,3",INNOVIS HEALTH ΑΝΩΝΥΜΗ ΒΙΟΤΕΧΝΙΚΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΑΡΑΦΑΡΜΑΚΕΥΤΙΚΩΝ ΚΑΙ ΚΑΛΛΥΝΤΙΚΩΝ ΠΡΟΪΟΝΤΩΝ ΚΑΙ ΣΥΜΠΛΗΡΩΜΑΤΩΝ ΔΙΑΤΡΟΦΗΣ Δ.Τ. INNOVIS HEALTH A.E.,G,"5,27","5,17",25,60702,1,0,0,1,0,0,,"3,39","6,47","6,38","5,88","5,8",,1,C08CA0101,0,0,0,0,0,0,,G,,,1,5MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,30,,,E,6,4,0,0,,4635,,,1,,1,,0,,
4636,262160205,2621602,2802621602056,AMLOTENS TAB 10MG/TAB BTx30 (BLISTER 3x10),Blister,3,AMLOTENS,AMLOTENS TAB 10MG/TAB BTx30 (BLISTER 3x10),Tablet,TAB,Oral use,Tablet,,1,10,MG,1,TAB,10MG/TAB,TAB,30,30,,AMLODIPINE MESILATE MONOHYDRATE,"5,38","7,41","7,27","4,68",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΔΙΣΚΙΑ ,BTx30 (BLISTER 3x10),"1/4,1/2,1,2,3",INNOVIS HEALTH ΑΝΩΝΥΜΗ ΒΙΟΤΕΧΝΙΚΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΑΡΑΦΑΡΜΑΚΕΥΤΙΚΩΝ ΚΑΙ ΚΑΛΛΥΝΤΙΚΩΝ ΠΡΟΪΟΝΤΩΝ ΚΑΙ ΣΥΜΠΛΗΡΩΜΑΤΩΝ ΔΙΑΤΡΟΦΗΣ Δ.Τ. INNOVIS HEALTH A.E.,G,"7,41","7,27",25,60703,1,0,0,1,0,0,,"4,77","9,69","9,55","9,69","9,55",,1,C08CA0101,0,0,0,0,0,0,,G,,,1,10MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,30,,,E,6,4,0,0,,4636,,,1,,1,,0,,
5976,278060205,2780602,2802780602058,NORVAGEN TAB 10MG/TAB BT x 30 (σε BLIST),Blister,3,NORVAGEN,NORVAGEN TAB 10MG/TAB BT x 30 (σε BLIST),Tablet,TAB,Oral use,Tablet,,1,10,MG,1,TAB,10MG/TAB,TAB,30,30,,AMLODIPINE BESYLATE,"5,38","7,41","7,27","4,68",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΔΙΣΚΙΑ ,BT x 30 (σε BLIST),"1/4,1/2,1,2,3",STARGEN Ε.Π.Ε  ( Δ.Τ. STARGEN LTD),G,"7,41","7,27",25,5045,1,0,0,0,0,0,,"4,77","9,69","9,55","9,69","9,55",  ,1,C08CA0101,1,0,0,0,0,0,,G,,,1,10MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:01,0,,,,,,30,,,E,6,4,0,0,,5976,,,1,,0,,0,,
5467,271410103,2714101,2802714101039,AMILOPID CAPS 5MG/CAP BT x 30(BLIST 3x10),Blister,3,AMILOPID,AMILOPID CAPS 5MG/CAP BT x 30(BLIST 3x10),"Capsule, hard",CAPS,Oral use,Capsule,,1,5,MG,1,CAP,5MG/CAP,CAPS,30,30,,AMLODIPINE BESYLATE,"3,82","5,27","5,17","3,32",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BT x 30(BLIST 3x10),"1,2,3,4,5,6",ΒΙΑΝΕΞ Α.Ε. ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΟΒΙΟΜΗΧΑΝΙΚΗ-ΤΟΥΡΙΣΤΙΚΗ-ΞΕΝΟΔΟΧΕΙΑΚΗ ΚΑΙ ΝΑΥΤΙΛΙΑΚΗ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΕΙΑ Δ.Τ. ΒΙΑΝΕΞ Α.Ε.,G,"5,27","5,17",25,5043,1,0,0,1,0,0,,"3,39","6,47","6,38","5,88","5,8",,1,C08CA0101,0,0,0,0,0,0,,G,,,1,5MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,30,,,E,6,4,0,0,,5467,,,1,,1,,0,,
5468,271410203,2714102,2802714102036,AMILOPID CAPS 10MG/CAP BT x 30(BLIST 3x10),Blister,3,AMILOPID,AMILOPID CAPS 10MG/CAP BT x 30(BLIST 3x10),"Capsule, hard",CAPS,Oral use,Capsule,,1,10,MG,1,CAP,10MG/CAP,CAPS,30,30,,AMLODIPINE BESYLATE,"5,38","7,41","7,27","4,68",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BT x 30(BLIST 3x10),"1,2,3,4,5,6",ΒΙΑΝΕΞ Α.Ε. ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΟΒΙΟΜΗΧΑΝΙΚΗ-ΤΟΥΡΙΣΤΙΚΗ-ΞΕΝΟΔΟΧΕΙΑΚΗ ΚΑΙ ΝΑΥΤΙΛΙΑΚΗ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΕΙΑ Δ.Τ. ΒΙΑΝΕΞ Α.Ε.,G,"7,41","7,27",25,5045,1,0,0,1,0,0,,"4,77","9,69","9,55","9,69","9,55",,1,C08CA0101,0,0,0,0,0,0,,G,,,1,10MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,30,,,E,6,4,0,0,,5468,,,1,,1,,0,,
4154,255970102,2559701,2802559701029,AMLOPEN CAPS 5MG/CAP BTx30 (BLIST 3x10),Blister,3,AMLOPEN,AMLOPEN CAPS 5MG/CAP BTx30 (BLIST 3x10),"Capsule, hard",CAPS,Oral use,Capsule,,1,5,MG,1,CAP,5MG/CAP,CAPS,30,30,,AMLODIPINE BESYLATE,"3,82","5,27","5,17","3,32",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BTx30 (BLIST 3x10),"1,2,3,4,5,6",ELPEN AE ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΑ,G,"5,27","5,17",25,5043,1,0,0,1,0,0,,"3,39","6,47","6,38","5,88","5,8",,1,C08CA0101,0,0,0,0,0,0,,G,,,1,5MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,30,,,E,6,4,0,0,,4154,,,1,,1,,0,,
4155,255970202,2559702,2802559702026,AMLOPEN CAPS 10MG/CAP BTx30(BLIST 3x10),Blister,3,AMLOPEN,AMLOPEN CAPS 10MG/CAP BTx30(BLIST 3x10),"Capsule, hard",CAPS,Oral use,Capsule,,1,10,MG,1,CAP,10MG/CAP,CAPS,30,30,,AMLODIPINE BESYLATE,"5,38","7,41","7,27","4,68",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BTx30(BLIST 3x10),"1,2,3,4,5,6",ELPEN AE ΦΑΡΜΑΚΕΥΤΙΚΗ ΒΙΟΜΗΧΑΝΙΑ,G,"7,41","7,27",25,5045,1,0,0,1,0,0,,"4,77","9,69","9,55","9,69","9,55",,1,C08CA0101,0,0,0,0,0,0,,G,,,1,10MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,30,,,E,6,4,0,0,,4155,,,1,,1,,0,,
4156,255980101,2559801,2802559801019,AMLORETIN CAPS 5MG/CAP BTx14(BLISTER 1x14),Blister,1,AMLORETIN,AMLORETIN CAPS 5MG/CAP BTx14(BLISTER 1x14),"Capsule, hard",CAPS,Oral use,Capsule,,1,5,MG,1,CAP,5MG/CAP,CAPS,14,14,,AMLODIPINE BESYLATE,"2,5","3,44","3,37","2,17",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BTx14(BLISTER 1x14),"1,2,3,4,5,6","NATURALIA ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΡΟΪΟΝΤΩΝ, ΠΑΡΑΦΑΡΜΑΚΕΥΤΙΚΩΝ ΕΙΔΩΝ, ΙΑΤΡΙΚΩΝ ΒΟΗΘΗΜΑΤΩΝ, ΚΑΛΛΥΝΤΙΚΩΝ Δ.Τ. NATURALIA A.E.",G,"2,54","2,49",25,5040,1,0,0,0,0,0,,"2,21","3,61","3,56","2,74","2,7",  ,1,C08CA0101,0,0,0,0,0,0,,G,,,1,5MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:02,0,,,,,,14,,,E,6,4,0,0,,4156,,,1,,0,,0,,
4157,255980201,2559802,2802559802016,AMLORETIN CAPS 10MG/CAP BTx14(BLISTER 1x14),Blister,1,AMLORETIN,AMLORETIN CAPS 10MG/CAP BTx14(BLISTER 1x14),"Capsule, hard",CAPS,Oral use,Capsule,,1,10,MG,1,CAP,10MG/CAP,CAPS,14,14,,AMLODIPINE BESYLATE,"3,75","5,18","5,08","3,26",0,0,0,0,0,0,0,0,0,C08CA01,,0,ΚΑΨΟΥΛΑ,BTx14(BLISTER 1x14),"1,2,3,4,5,6","NATURALIA ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΠΡΟΪΟΝΤΩΝ, ΠΑΡΑΦΑΡΜΑΚΕΥΤΙΚΩΝ ΕΙΔΩΝ, ΙΑΤΡΙΚΩΝ ΒΟΗΘΗΜΑΤΩΝ, ΚΑΛΛΥΝΤΙΚΩΝ Δ.Τ. NATURALIA A.E.",G,"4,09","4,01",25,5041,1,0,0,0,0,0,,"3,33","5,43","5,35","5,43","5,35",  ,1,C08CA0101,0,0,0,0,0,0,,G,,,1,10MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:01,0,,,,,,14,,,E,6,4,0,0,,4157,,,1,,0,,0,,
9062,258580102,2585801,2802585801021,NORMODIN TAB 5MG/TAB BTx28,Blister,2,NORMODIN,NORMODIN TAB 5MG/TAB BTx28,Tablet,TAB,Oral use,Tablet,,1,5,MG,1,TAB,5MG/TAB,TAB,28,28,,AMLODIPINE BESYLATE,"3,57","4,92","4,83","3,1",0,0,0,0,0,0,0,,0,C08CA01,,0,ΔΙΣΚΙΑ,BTx28,"1/4,1/2,1,2,3",GENEPHARM AE,G,"4,92","4,83",25,80809,1,0,0,1,0,0,,"3,16",,,,,,1,C08CA0101,0,0,0,0,0,0,,G,,,1,5MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,28,,,E,6,4,0,0,,9062,,,1,,1,,0,,
9063,258580202,2585802,2802585802028,NORMODIN TAB 10MG/TAB BTx28,Blister,2,NORMODIN,NORMODIN TAB 10MG/TAB BTx28,Tablet,TAB,Oral use,Tablet,,1,10,MG,1,TAB,10MG/TAB,TAB,28,28,,AMLODIPINE BESYLATE,"5,02","6,92","6,79","4,37",0,0,0,0,0,0,0,,0,C08CA01,,0,ΔΙΣΚΙΑ,BTx28,"1/4,1/2,1,2,3",GENEPHARM AE,G,"6,92","6,79",25,80810,1,0,0,1,0,0,,"4,46",,,,,,1,C08CA0101,0,0,0,0,0,0,,G,,,1,10MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,28,,,E,6,4,0,0,,9063,,,1,,1,,0,,
267,30440101,304401,2800304401019,TEGRETOL TAB 200MG/TAB ΒΤΧ50(BLIST5X10),Blister,5,TEGRETOL,TEGRETOL TAB 200MG/TAB ΒΤΧ50(BLIST5X10),Tablet,TAB,Oral use,Tablet,,1,200,MG,1,TAB,200MG/TAB,Tablet,50,50,,carbamazepine,"1,84","2,53","2,48","1,6",0,0,0,0,0,0,0,0,0,N03AF01,,0,ΔΙΣΚΙΑ ,ΒΤΧ50(BLIST5X10),"1/4,1/2,1,2,3",NOVARTIS (HELLAS) A.E.B.E.,R,"2,53","2,48",,31183,0,1,0,1,0,0,,"1,63","3,86","3,81","3,86","3,81",,0,N03AF0101,0,0,0,0,0,0,,R,,,1,200MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,50,,,E,6,4,0,1,3,267,,,1,,1,,0,,
268,30440301,304403,2800304403013,TEGRETOL SYR 100MG/5ML FLX250ML,Bottle,1,TEGRETOL,TEGRETOL SYR 100MG/5ML FLX250ML,Syrup,SYR,Oral use,Bottle,,1,20,MG,1,ML,20MG/ML,ML,1,250,,carbamazepine,"2,57","3,54","3,47","2,24",0,0,0,0,0,0,0,0,0,N03AF01,,0,ΣΙΡΟΠΙ ML,FLX250ML,ΕΛΕΥΘΕΡΟ,NOVARTIS (HELLAS) A.E.B.E.,R,"3,54","3,47",,31184,0,1,0,1,0,0,,"2,28","4,51","4,45","4,51","4,45",,0,N03AF0102,0,0,0,0,0,0,,R,,,1,100MG/5ML,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,,,,,6,4,0,1,3,268,,,0,,1,,0,,
269,30440401,304404,2800304404010,TEGRETOL CO.R.F.C.T 200MG/TAB ΒΤx50(BLIST5x10),Blister,5,TEGRETOL,TEGRETOL CO.R.F.C.T 200MG/TAB ΒΤx50(BLIST5x10),Modified-release tablet,CO.R.F.C.T,Oral use,Tablet,,1,200,MG,1,TAB,200MG/TAB,Modified-release tablet,50,50,,carbamazepine,"2,31","3,18","3,12","2,01",0,0,0,0,0,0,0,0,0,N03AF01,,0,ΔΙΣΚΙΑ ΕΛΕΓΧ ΑΠΟΔ,ΒΤx50(BLIST5x10),1,NOVARTIS (HELLAS) A.E.B.E.,R,"3,18","3,12",,31181,0,1,0,1,0,0,,"2,05","3,86","3,81","3,86","3,81",,0,N03AF0104,0,0,0,0,0,0,,R,,,1,200MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,50,,,E,6,4,0,1,3,269,,,1,,1,,0,,
270,30440501,304405,2800304405017,TEGRETOL CO.R.F.C.T 400MG/TAB BTx30(BLIST3x10),Blister,3,TEGRETOL,TEGRETOL CO.R.F.C.T 400MG/TAB BTx30(BLIST3x10),Modified-release tablet,CO.R.F.C.T,Oral use,Tablet,,1,400,MG,1,TAB,400MG/TAB,Modified-release tablet,30,30,,carbamazepine,"3,09","4,26","4,18","2,69",0,0,0,0,0,0,0,0,0,N03AF01,,0,ΔΙΣΚΙΑ ΕΛΕΓΧ ΑΠΟΔ,BTx30(BLIST3x10),1,NOVARTIS (HELLAS) A.E.B.E.,R,"4,18","4,1",,31182,0,1,0,1,0,0,,"2,74","4,79","4,72","4,77","4,7",,0,N03AF0104,0,0,0,0,0,0,,R,,,1,400MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,30,,,E,6,4,0,1,3,270,,,1,,1,,0,,
7666,207500406,2075004,2802075004062,NUROFEN FOR CHILDREN  ORAL.SUSP 100MG/5ML FLx150 ML,Bottle+synringe???,1,NUROFEN FOR CHILDREN ,NUROFEN FOR CHILDREN  ORAL.SUSP 100MG/5ML FLx150 ML,Oral suspension,ORAL.SUSP,Oral use,Tablet,,0,20,MG,1,ML,20MG/ML,ML,1,150,,ibuprofen,0,"2,27","2,23","1,51",0,0,0,0,0,0,0,,0,M01AE01,,0,ΠΟΣ ΔΙΑΛΥΜΑ ML,FLx150 ML,ΕΛΕΥΘΕΡΟ,RECKITT BENCKISER HELLAS HEALTHCARE A.E. Δ.Τ. RB HEALTHCARE HELLAS A.E.,G,"2,27","2,23",25,815,1,0,0,1,0,0,,"1,54","2,44","2,41","2,44","2,41",,1,M01AE0002,1,0,0,0,0,0,,G,,,1,100MG/5ML,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,,,,,6,4,0,0,,7666,,,0,,0,,0,,
105,14910101,149101,2800149101013,BRUFEN F.C.TAB 600MG/TAB ΒΤΧ24(BLIST 3X8),Blister,3,BRUFEN,BRUFEN F.C.TAB 600MG/TAB ΒΤΧ24(BLIST 3X8),Film-coated tablet,F.C.TAB,Oral use,Tablet,,1,600,MG,1,TAB,600MG/TAB,F.C.TAB,24,24,,ibuprofen,"1,8","2,48","2,43","1,57",0,0,0,0,0,0,0,0,0,M01AE01,,0,ΔΙΣΚΙΑ ΕΠΙΚΑΛ,ΒΤΧ24(BLIST 3X8),"1,2,3",BGP ΦΑΡΜΑΚΕΥΤΙΚΑ ΠΡΟΪΟΝΤΑ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ Δ.Τ. BGP ΠΡΟΪΟΝΤΑ Μ.Ε.Π.Ε.,R,"2,03","1,99",25,31253,1,0,0,1,0,0,,"1,6","2,75","2,71","2,75","2,71",,1,M01AE0001,0,0,0,0,0,0,,O,,,1,600MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,06/10/2022 16:17,0,,,,,,24,,,E,6,4,0,0,,105,,,1,,1,,0,,
106,14910201,149102,2800149102010,BRUFEN C.TAB 200MG/TAB BTX30(BLIST3X10),Blister,3,BRUFEN,BRUFEN C.TAB 200MG/TAB BTX30(BLIST3X10),Coated tablet,C.TAB,Oral use,Tablet,,0,200,MG,1,TAB,200MG/TAB,C.TAB,30,30,,ibuprofen,"2,48","3,55","3,48","2,1",0,1,0,0,0,0,0,0,0,M01AE01,,0,ΔΙΣΚΙΑ ΕΠΙΚΑΛΥΜ,BTX30(BLIST3X10),"1,2,3",BGP ΦΑΡΜΑΚΕΥΤΙΚΑ ΠΡΟΪΟΝΤΑ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ Δ.Τ. BGP ΠΡΟΪΟΝΤΑ Μ.Ε.Π.Ε.,Z,0,0,100,,1,0,0,0,0,0,,"2,14",,"3,52",,,,,,1,0,0,0,0,0,,Z,,,1,200MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:00,0,,,,,,,,,,6,4,0,0,,106,,,0,,0,,0,,
107,14910301,149103,2800149103017,BRUFEN C.TAB 400MG/TAB BTX24(BLIST3X8),Blister,3,BRUFEN,BRUFEN C.TAB 400MG/TAB BTX24(BLIST3X8),Coated tablet,C.TAB,Oral use,Tablet,,0,400,MG,1,TAB,400MG/TAB,C.TAB,24,24,,ibuprofen,"4,44","6,12",6,"3,86",0,1,0,0,0,0,0,0,0,M01AE01,,0,ΔΙΣΚΙΑ ΕΠΙΚΑΛΥΜ,BTX24(BLIST3X8),"1,2,3",BGP ΦΑΡΜΑΚΕΥΤΙΚΑ ΠΡΟΪΟΝΤΑ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ Δ.Τ. BGP ΠΡΟΪΟΝΤΑ Μ.Ε.Π.Ε.,R,0,0,25,31251,1,0,0,0,0,0,,"3,94","6,87","6,77","3,19","3,15",,1,M01AE0001,1,0,0,0,0,0,,O,,,1,400MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:00,0,,,,,,,,,,6,4,0,0,,107,,,0,,0,,0,,
3444,245280101,2452801,2802452801017,ADVIL C.TAB 200MG/TAB BTx20 (σε BLISTERS),Blister,2,ADVIL,ADVIL C.TAB 200MG/TAB BTx20 (σε BLISTERS),Coated tablet,C.TAB,Oral use,Tablet,,1,200,MG,1,TAB,200MG/TAB,C.TAB,20,20,,ibuprofen,"0,67","2,12","2,08","0,57",0,1,0,0,0,0,0,0,0,M01AE01,,0,ΔΙΣΚΙΑ ΕΠΙΚΑΛΥΜ,BTx20 (σε BLISTERS),"1,2,3",PFIZER ΕΛΛΑΣ Α.Ε.,Z,0,0,100,,1,0,0,0,0,0,,"0,58",,"0,95",,,,,,1,0,0,0,0,0,,Z,,,1,200MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:01,0,,,,,,,,,,6,4,0,0,,3444,,,0,,0,,0,,
2103,207500103,2075001,2802075001030,NUROFEN C.TAB 200MG/TAB BTX24 (BLISTER 2x12),Blister,2,NUROFEN,NUROFEN C.TAB 200MG/TAB BTX24 (BLISTER 2x12),Coated tablet,C.TAB,Oral use,Tablet,,1,200,MG,1,TAB,200MG/TAB,C.TAB,24,24,,ibuprofen,"1,59","2,28","2,24","1,35",0,1,0,0,0,0,0,0,0,M01AE01,,0,ΔΙΣΚΙΑ ΕΠΙΚΑΛΥΜ,BTX24 (BLISTER 2x12),"1,2,3",ΡΕΚΙΤ ΜΠΕΝΚΙΖΕΡ ΕΛΛΑΣ ΧΗΜΙΚΑ ΑΒΕΕ,Z,0,0,100,,1,0,0,0,0,0,,"1,38",,"2,26",,,,,,1,0,0,0,0,0,,Z,,,1,200MG/TAB,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:00,0,,,,,,,,,,6,4,0,0,,2103,,,0,,0,,0,,
2104,207500507,2075005,2802075005076,NUROFEN SOFT.CAPS 200MG/CAP BTx16 (BLIST 2 x  8),Blister,2,NUROFEN,NUROFEN SOFT.CAPS 200MG/CAP BTx16 (BLIST 2 x  8),"Capsule, soft",SOFT.CAPS,Oral use,Capsule,,1,200,MG,1,CAP,200MG/CAP,SOFT.CAPS,16,16,,ibuprofen,"1,06","1,52","1,5","0,89",0,0,0,0,0,0,0,0,0,M01AE01,,0,ΚΑΨΟΥΛΑ,BTx16 (BLIST 2 x  8),"1,2,3,4,5,6",ΡΕΚΙΤ ΜΠΕΝΚΙΖΕΡ ΕΛΛΑΣ ΧΗΜΙΚΑ ΑΒΕΕ,Z,"1,52","1,5",100,,1,0,0,0,0,0,,"0,91",,"1,5",,,,,,1,0,0,0,0,0,,Z,,,1,200MG/CAP,,0,,,1,0,,,,0,01/01/2000 0:00,01/10/2022 0:00,0,,,,,,,,,,6,4,0,0,,2104,,,0,,0,,0,,
